Word_Count,Keyword_Density,Meta_Title_Length,Meta_Desc_Length,Alt_Tag_Percent,SEO_Score
1998,1.64,57,83,90,68
1424,0.54,36,104,48,51
984,0.94,33,75,30,45
1464,1.72,57,116,70,74
437,2.56,64,92,92,65
877,1.2,62,137,77,66
1009,1.81,36,134,61,59
527,1.36,38,128,79,48
1127,0.76,63,78,43,38
730,2.9,68,127,46,66
1363,2.64,63,117,59,70
2009,0.7,42,132,80,57
1986,2.3,58,78,91,80
1534,1.37,64,113,53,67
601,2.99,39,115,92,68
1409,1.26,59,84,43,60
1720,1.1,55,157,63,66
832,1.92,64,122,88,57
1068,2.59,57,117,94,63
2238,0.98,58,141,62,68
1704,2.27,35,161,87,74
743,0.65,32,111,47,35
559,2.8,58,179,41,70
1838,0.7,31,86,95,66
1631,2.79,51,104,31,65
369,1.73,56,100,99,58
1777,1.62,51,73,57,54
1762,2.93,39,117,71,68
2148,2.98,48,83,32,71
780,2.13,53,94,77,59
1467,0.82,56,115,42,51
2371,1.77,65,117,86,75
1498,1.82,46,109,32,63
2192,1.79,39,119,92,65
1994,1.92,46,76,67,67
2183,0.55,39,164,88,70
1671,2.28,39,129,57,62
1097,2.28,67,104,55,67
317,0.79,46,171,94,55
343,1.93,55,132,90,67
454,1.92,55,89,86,53
1166,2.21,63,85,30,58
1042,0.71,33,91,61,43
2151,2.07,56,105,61,73
1725,1.2,50,88,56,43
524,1.77,65,71,42,45
516,2.43,67,137,46,66
330,2.26,60,167,57,73
2192,0.8,36,76,81,61
1382,1.98,63,116,65,68
2215,2.92,47,118,76,76
1197,0.89,53,147,95,65
744,2.63,42,112,61,64
1558,2.26,42,101,61,72
1430,2.44,54,86,99,68
1514,1.2,34,170,84,63
2315,1.22,68,83,69,76
2236,2.77,58,150,57,80
1037,1.4,62,101,60,58
2002,0.66,53,129,60,53
1173,2.0,39,129,55,58
865,0.81,54,121,33,46
2318,2.49,70,135,87,84
2185,2.1,39,172,52,73
2423,2.69,68,73,98,85
846,2.46,45,173,89,74
616,0.78,57,163,72,52
2159,1.45,41,163,55,71
324,2.44,61,132,96,70
459,1.54,58,102,97,56
1437,2.93,56,175,84,80
1199,2.34,55,70,76,58
1489,0.54,32,166,88,65
1002,2.7,55,169,45,66
300,0.75,68,133,87,50
2222,0.85,30,164,30,50
1724,2.34,64,106,74,63
681,2.66,56,147,35,73
2041,1.84,33,139,81,70
2126,1.22,48,76,48,51
1573,1.38,51,173,72,66
1848,1.36,35,93,48,47
1878,1.32,38,137,68,63
1197,1.11,40,124,61,52
1016,2.02,51,158,94,77
690,2.75,38,72,76,56
1999,1.27,58,161,42,67
532,0.97,39,92,65,44
2226,2.6,63,105,99,80
1619,2.35,60,126,56,72
1005,2.83,51,117,53,65
533,0.91,33,82,49,42
1691,0.86,31,130,38,51
1555,1.85,34,155,68,63
2196,2.04,44,158,30,71
1189,1.7,48,176,40,62
891,2.0,67,93,30,51
1045,0.95,44,112,73,57
2019,1.7,37,170,80,77
727,2.15,49,102,46,50
1031,1.58,41,147,95,61
1099,2.2,33,93,52,55
501,1.63,67,91,70,54
2493,1.33,68,121,88,75
1135,1.26,65,170,54,59
434,1.53,44,156,46,53
1587,0.56,30,75,48,42
2411,2.17,60,88,75,67
340,2.61,38,145,64,59
1212,1.39,52,159,52,57
2029,0.62,55,98,73,60
1274,2.97,69,133,38,74
1433,1.16,68,83,61,60
1759,0.82,47,150,88,63
2340,1.42,62,99,71,71
543,2.35,70,140,91,65
465,1.23,68,90,48,54
1349,1.94,43,134,64,60
1797,1.54,30,171,37,53
1027,0.79,42,73,72,42
1415,1.33,44,115,74,66
782,2.31,66,77,35,58
1530,2.03,34,87,42,63
2448,0.8,43,129,40,59
1179,0.91,43,114,99,65
1129,2.1,34,141,98,67
2324,2.53,40,164,36,67
1058,1.37,61,100,84,62
462,1.99,34,97,84,55
1496,0.93,65,133,48,60
1607,1.28,44,106,35,55
2295,0.55,36,136,38,55
2234,2.42,34,178,49,74
1856,1.5,59,148,54,66
606,2.54,44,137,79,68
1662,2.27,59,104,79,64
2402,2.57,43,167,67,78
632,1.21,53,105,95,67
2474,0.96,53,126,86,67
542,2.93,64,139,51,71
2184,2.29,34,73,85,66
1732,2.59,41,118,65,69
602,0.53,49,163,80,42
534,1.39,34,108,97,57
2486,2.36,65,87,30,66
494,0.69,50,129,77,39
1850,1.92,68,155,62,67
2092,1.57,32,79,53,56
946,0.54,58,162,78,54
2348,1.09,54,92,98,65
860,1.21,56,137,87,59
1419,0.78,65,128,77,45
1012,2.08,51,152,86,62
712,1.11,67,159,93,68
837,1.19,64,76,82,57
2178,2.75,30,82,89,76
534,1.67,32,72,72,50
2079,1.48,53,109,70,68
2193,2.31,37,80,55,71
1804,2.77,68,149,88,89
2162,0.56,47,153,78,64
1674,1.62,70,120,93,81
715,2.03,32,156,34,56
2209,1.3,47,92,73,66
1215,2.43,45,101,47,57
380,2.93,61,110,86,70
2383,2.86,30,111,69,69
1390,1.16,55,107,75,51
1990,1.07,41,136,87,57
1056,2.89,67,141,53,72
767,1.65,50,171,57,67
1465,1.02,70,173,75,71
1794,2.27,42,147,97,82
1944,1.21,41,141,83,62
1319,1.17,42,144,62,59
1914,2.7,47,175,96,96
1201,0.91,48,111,64,56
972,0.66,48,112,68,47
738,1.17,35,102,76,41
426,2.02,36,148,100,57
2376,0.81,36,106,34,55
744,1.68,57,147,66,62
1265,2.07,57,159,30,72
763,2.62,48,126,85,69
2498,1.07,45,133,36,53
1212,2.54,46,133,93,72
796,1.09,51,129,37,48
1763,2.19,48,121,93,72
2071,1.58,58,141,86,75
457,0.79,48,137,57,49
471,2.29,64,169,55,56
793,1.04,54,151,63,52
1269,0.94,49,96,51,55
1634,1.4,66,128,49,70
1726,2.13,48,88,43,53
1992,1.08,42,72,52,45
2093,0.96,41,142,96,72
958,0.52,44,108,48,53
965,1.68,33,135,68,58
666,1.57,44,142,66,57
849,1.08,46,125,30,41
942,0.63,56,75,48,47
2193,1.57,40,171,44,65
554,2.47,52,97,30,60
507,2.29,44,117,60,59
394,2.65,60,167,81,74
2183,0.52,55,162,72,61
777,2.92,36,117,75,62
1061,1.35,42,136,79,56
489,2.98,42,123,49,60
1807,1.13,49,85,91,67
2056,1.68,63,177,72,82
1859,1.38,39,104,34,50
1055,1.39,66,144,95,58
1746,2.61,56,176,41,71
1135,2.37,63,156,86,77
1963,2.98,65,99,89,84
1928,2.03,45,117,84,80
2135,1.66,50,138,100,84
432,0.73,45,77,95,50
354,2.99,46,176,56,65
809,1.88,44,176,57,63
969,2.25,42,120,66,64
1989,1.52,62,79,48,66
1616,1.87,34,97,80,57
1033,2.86,56,105,42,68
1993,0.92,30,129,74,62
558,1.23,59,79,35,40
1445,0.88,52,83,30,51
598,2.48,44,171,54,55
860,0.66,65,132,55,62
2212,0.7,48,170,42,67
2164,1.25,59,116,48,61
596,1.79,45,138,39,50
1761,1.52,47,125,74,65
2474,0.61,55,75,100,61
496,2.89,46,163,44,63
1294,2.88,40,88,60,68
2438,1.2,58,121,37,59
307,2.33,38,131,59,61
619,1.95,46,118,30,48
1717,1.09,56,147,45,65
1998,1.16,66,80,40,63
2408,1.73,51,115,56,63
1761,1.55,37,138,69,53
1587,1.23,32,114,73,57
1418,2.52,67,164,99,86
852,1.7,64,177,86,65
960,2.14,61,127,77,76
1015,0.97,37,101,69,47
1758,1.83,56,157,68,75
1154,1.29,61,79,32,44
964,1.82,65,82,84,55
2197,2.45,63,180,30,83
1974,2.42,54,82,52,62
572,1.39,60,105,96,63
1477,2.24,42,155,91,70
1572,2.85,44,142,63,73
578,2.06,42,88,46,48
1115,0.87,62,76,77,53
575,2.2,60,84,82,58
1304,0.76,54,150,90,66
1222,2.68,69,115,40,72
941,1.79,52,147,44,64
804,1.46,67,174,40,58
1071,0.64,32,117,36,35
1564,1.45,45,135,76,65
1559,2.76,31,147,37,67
1313,0.55,52,73,34,43
427,1.69,63,72,95,65
1523,2.83,59,72,92,75
1825,1.49,39,144,50,71
1973,1.57,30,138,100,75
791,1.95,51,162,41,64
1557,1.66,62,97,40,58
1966,0.92,54,92,83,60
715,0.55,51,99,39,36
2495,2.02,45,131,45,70
1269,2.8,59,156,44,76
2376,0.77,47,120,87,65
1684,1.03,53,110,33,50
607,1.43,34,155,51,46
360,2.52,66,133,64,68
2472,1.17,52,112,43,56
1779,2.71,56,145,60,78
2230,0.64,41,160,99,70
1813,2.85,39,127,40,68
772,1.9,63,128,65,68
1258,2.15,62,109,53,71
832,1.42,45,115,69,44
793,2.45,58,131,71,60
381,0.92,47,118,50,46
1178,0.62,56,148,80,67
1845,1.49,36,180,84,64
311,2.63,65,92,33,57
1586,2.39,56,113,91,66
748,1.79,39,174,54,50
1061,1.93,39,113,99,75
325,0.82,40,88,43,38
2106,2.6,59,113,70,70
1868,2.47,32,80,86,67
361,2.14,58,129,67,56
528,1.67,43,107,91,55
2138,2.91,42,173,70,82
906,2.7,48,176,74,75
1358,2.11,54,72,45,59
2028,1.43,39,85,48,52
1779,2.05,44,165,66,68
1825,1.94,57,171,90,82
1060,1.49,69,78,55,52
894,1.27,67,110,93,59
1892,1.52,36,107,42,56
1355,1.93,43,138,63,64
2154,1.57,59,134,52,66
2348,1.16,69,104,49,69
1758,2.4,41,104,83,73
2161,1.83,57,145,87,88
1459,0.67,43,169,88,61
1519,1.42,30,154,49,60
432,2.71,33,117,68,66
385,2.39,47,176,61,60
1799,1.31,65,77,70,60
2130,2.85,61,96,98,90
1503,0.69,57,78,97,61
474,2.9,57,161,50,67
2275,1.11,67,99,53,56
877,0.52,61,83,45,36
2098,1.58,37,92,61,58
2396,1.4,54,98,55,60
444,1.85,49,95,32,42
1061,2.49,62,155,36,57
1677,2.61,59,84,45,59
2125,1.5,66,142,82,71
1228,1.57,45,159,33,57
1093,0.87,54,150,74,57
1901,0.62,67,142,61,63
1960,2.1,39,136,87,74
618,0.66,34,85,42,27
1410,2.33,37,82,51,63
1876,1.85,62,159,73,79
997,1.0,66,150,73,61
1146,1.85,30,165,59,58
2101,0.96,60,93,52,65
1082,1.6,36,131,41,47
2389,2.5,52,126,43,78
1416,1.65,53,105,65,56
2050,0.87,43,129,74,68
1949,2.31,52,155,53,76
591,0.97,38,142,32,47
1268,2.35,37,91,80,64
1787,1.7,37,174,84,74
2142,1.63,32,179,67,71
396,2.63,61,153,49,59
1418,2.27,33,72,31,57
373,0.58,67,105,55,43
1659,1.24,31,166,31,55
1391,2.68,38,151,96,69
1057,0.55,30,105,71,44
2241,1.86,40,79,69,66
507,2.32,58,169,38,70
1544,2.05,55,90,31,57
1585,2.4,56,158,57,71
709,2.31,67,118,32,55
1070,2.23,58,173,45,64
2143,2.55,62,78,33,75
373,2.11,57,160,52,55
1960,1.51,60,148,35,62
553,1.68,48,121,84,66
1119,2.29,55,165,37,71
1285,2.69,58,117,93,88
631,1.18,40,129,96,62
1721,1.36,70,177,70,74
1135,2.83,61,119,69,75
1991,1.95,50,108,56,61
754,0.95,67,85,68,50
2229,2.16,63,97,82,71
1438,2.98,69,75,69,80
612,2.56,51,130,81,60
1317,2.36,56,75,66,62
527,1.02,37,171,96,53
1157,2.69,69,180,48,81
1568,1.81,60,135,63,68
1317,2.72,30,174,95,77
1249,1.32,68,109,39,49
726,0.66,63,140,81,63
2389,1.69,53,160,71,71
764,1.17,57,131,89,58
1945,2.29,33,97,31,58
577,2.89,47,149,30,64
318,2.23,58,116,79,60
365,2.72,52,78,65,65
466,1.63,66,121,51,55
1908,2.43,56,84,65,78
702,2.61,45,103,32,50
708,2.28,56,89,73,63
2459,1.77,38,147,45,64
896,2.06,34,129,40,53
1362,2.25,37,127,39,52
2452,1.13,47,144,80,77
623,2.52,64,163,71,78
2282,2.88,35,136,54,81
1737,1.66,52,71,35,58
728,2.25,55,119,73,77
1384,2.34,68,83,37,62
1935,2.16,53,125,63,79
1677,1.87,39,162,70,69
692,2.7,44,138,30,61
1840,1.62,67,113,32,65
745,0.65,49,115,81,41
1503,2.61,58,75,72,68
1323,2.18,35,77,76,58
641,2.62,38,108,48,56
432,0.85,34,172,99,53
2159,0.58,68,177,76,72
564,2.84,48,162,34,65
392,0.87,34,172,93,50
1985,2.52,49,113,74,74
1734,2.56,40,96,93,71
2485,2.27,56,85,74,81
1531,0.83,58,160,65,65
1301,2.17,36,108,38,51
1960,2.72,32,173,52,79
1896,1.56,34,70,61,55
565,1.53,42,178,74,61
945,1.61,45,120,57,50
1436,0.71,41,132,81,58
1701,2.73,68,102,40,74
753,2.67,56,119,48,61
2214,2.99,62,172,93,100
1763,1.96,44,123,94,76
1510,2.38,50,96,86,66
1130,1.01,46,150,95,64
1690,2.17,66,148,33,61
1412,2.12,44,155,58,62
2269,2.75,49,88,33,59
2479,2.58,48,97,30,60
1171,2.85,30,92,47,57
934,2.67,33,133,42,59
1699,2.67,32,169,99,82
990,0.66,37,108,78,44
2165,2.61,70,118,76,86
1357,2.02,34,128,59,59
2255,1.45,38,89,56,60
881,0.64,30,130,57,28
1689,2.19,59,180,31,70
1083,1.32,36,78,49,49
480,1.67,51,92,53,38
318,2.2,49,178,73,65
1549,2.78,58,76,50,62
1916,2.56,56,100,51,77
1545,1.63,54,129,87,62
1938,1.47,64,130,40,74
353,1.1,56,144,82,62
1726,1.43,40,173,38,61
742,0.78,46,150,96,50
879,2.93,60,169,81,76
581,1.93,47,95,42,53
1122,0.82,48,169,30,51
1969,1.38,67,151,73,67
940,1.87,58,123,53,65
1331,1.83,44,100,34,52
2316,0.59,36,168,95,70
862,2.88,66,110,49,72
640,1.19,66,97,93,62
771,0.54,36,159,44,50
2010,0.69,51,75,97,63
534,1.95,41,103,83,54
1406,0.84,37,161,40,51
1416,0.6,47,177,52,63
2208,1.45,57,180,30,61
1717,2.06,47,78,71,58
1123,0.78,60,162,76,64
1591,1.28,46,167,97,70
931,1.54,52,81,67,45
828,0.9,40,85,31,41
2280,1.77,44,140,74,75
2469,0.71,59,100,56,73
2357,0.62,60,102,90,67
1639,1.8,35,76,40,62
1596,1.12,41,72,98,63
1629,0.74,52,89,58,42
1533,1.56,68,74,54,59
2281,2.79,69,136,83,87
2053,2.31,65,180,77,84
2248,2.54,64,107,75,75
2427,2.68,32,148,70,83
1201,2.93,57,168,70,77
1190,2.41,44,125,90,76
1870,2.02,42,92,40,64
2124,1.41,48,166,73,70
2365,0.95,69,71,61,58
1488,2.22,47,169,78,72
1848,2.99,60,90,35,69
501,1.67,66,147,86,67
1040,2.31,50,83,35,52
1669,1.74,68,131,76,70
1689,1.58,34,175,92,73
2300,1.53,46,80,78,70
1771,1.76,48,73,51,58
1836,1.42,33,116,96,65
618,2.37,55,163,48,65
1357,2.69,53,169,84,71
2194,2.71,68,89,63,76
1023,1.07,67,121,70,52
2000,2.74,48,85,36,63
712,1.35,59,167,86,60
1575,1.27,55,114,45,51
700,2.32,40,77,88,54
2139,1.26,68,178,67,86
1023,0.63,32,131,38,42
1435,1.43,51,153,63,69
1050,2.3,46,90,75,66
567,1.32,40,133,66,55
1640,2.07,68,173,72,81
869,2.15,56,99,76,73
2273,2.33,58,105,35,70
845,2.74,41,74,67,51
664,1.58,42,154,90,61
846,0.92,40,107,33,36
570,1.3,60,156,34,45
1038,1.58,40,88,99,61
1557,2.28,70,143,89,69
358,0.53,65,96,85,49
1574,1.29,31,168,88,58
2170,2.45,52,82,36,64
385,2.18,65,78,97,67
1062,2.33,43,86,60,55
689,2.53,66,164,77,68
1503,2.46,56,175,71,76
1018,2.21,41,113,59,62
448,1.6,58,114,80,59
882,2.96,35,157,64,69
420,1.92,52,111,91,56
1065,1.01,39,120,80,52
1099,1.23,63,152,79,68
2406,2.23,41,127,59,71
1321,2.81,61,127,48,71
1769,0.95,55,99,79,58
1409,0.71,36,74,83,44
1550,2.7,61,77,33,73
1949,2.79,62,106,41,76
2115,1.19,47,116,44,59
1645,1.44,64,169,44,65
1641,2.15,49,158,39,74
2032,1.32,60,114,90,66
1198,2.69,34,74,48,60
784,0.77,61,166,82,60
1102,0.59,48,132,86,54
2015,1.02,30,155,38,54
2215,1.22,36,116,58,66
2057,0.78,51,175,36,51
2109,0.66,63,94,46,63
1743,2.39,39,176,45,75
2252,0.91,55,119,100,70
1970,2.78,61,162,67,82
2148,1.42,56,114,76,68
819,2.18,41,99,39,54
1451,1.06,69,117,53,64
1696,1.1,52,120,79,65
951,1.94,43,163,97,71
2250,1.9,63,124,72,75
510,2.42,46,177,66,57
885,2.39,35,124,74,54
466,2.18,56,115,83,68
1556,1.62,37,100,72,61
1505,2.73,62,103,97,83
2038,2.06,64,161,66,82
1352,2.98,46,143,70,78
1013,2.55,55,137,30,66
987,0.61,36,102,45,36
629,1.3,53,125,66,57
2046,1.93,54,127,66,73
1507,2.3,64,126,36,72
2442,1.88,55,86,69,52
1084,2.47,34,80,80,73
1240,1.21,67,140,93,72
1588,0.96,64,150,51,62
1979,0.63,59,161,72,61
925,1.93,54,86,91,61
438,2.22,53,174,83,71
1061,1.32,59,79,56,60
2133,2.03,49,95,58,74
1855,0.63,32,75,45,47
975,0.75,61,150,40,55
391,2.25,37,85,50,50
1392,1.42,52,172,38,55
336,2.18,45,159,56,55
2087,2.58,64,73,52,75
2487,2.63,54,131,80,87
1501,0.93,44,153,32,49
2136,1.72,37,133,45,59
2194,2.33,63,125,37,74
436,2.43,54,174,71,67
1963,2.46,48,144,64,71
1882,1.07,42,92,100,64
1271,0.98,41,102,77,57
961,1.98,44,100,83,55
2110,2.35,52,76,65,67
714,1.3,69,155,35,59
642,0.76,31,74,100,54
445,2.29,69,106,41,58
622,1.25,52,70,88,49
2469,0.92,34,139,94,64
1575,0.87,63,114,79,61
2178,1.29,39,116,72,63
900,1.98,56,137,72,54
774,1.4,33,163,78,50
1815,0.55,33,99,84,42
874,0.74,37,150,79,53
646,1.23,35,129,50,52
1810,2.15,54,93,42,67
681,0.75,56,100,71,42
1603,1.9,69,97,44,58
371,0.8,49,114,79,42
1417,1.03,56,176,30,57
1696,0.93,36,73,80,57
1659,0.67,52,130,63,62
963,2.18,49,108,71,59
1815,1.66,63,152,91,77
2191,2.58,58,93,61,70
339,0.75,34,140,90,49
1682,0.86,56,115,83,58
2330,1.27,41,122,87,66
1577,2.41,46,117,53,59
1265,1.26,66,78,56,39
2200,1.52,63,91,50,61
1000,1.25,59,71,47,50
810,0.7,65,160,84,61
1583,2.85,35,85,97,65
883,1.87,61,74,76,47
1283,2.47,61,81,83,69
758,2.15,38,121,47,49
2205,1.79,51,95,93,70
2404,0.72,39,84,78,52
1115,2.11,58,136,64,59
546,0.89,40,142,68,55
1029,1.54,57,128,87,67
716,2.07,31,161,86,64
1354,2.46,50,108,35,65
667,2.21,60,132,49,61
407,2.18,70,169,79,69
1138,0.87,46,94,38,52
717,1.37,56,110,43,58
1943,0.61,59,97,52,49
1120,2.3,70,180,77,79
1721,2.88,37,90,85,73
982,1.16,66,162,69,67
555,0.72,34,158,98,49
1137,1.69,55,163,68,73
852,2.64,35,130,72,60
480,1.88,45,172,60,59
456,0.62,30,126,99,43
1777,2.94,38,80,32,59
870,2.57,50,88,33,50
1156,0.83,36,144,56,46
2084,2.8,44,158,56,82
2027,1.63,53,70,76,63
1347,1.43,34,101,89,68
1796,1.65,67,154,65,71
1723,2.59,58,178,75,78
891,2.15,40,146,90,65
2481,0.65,33,103,71,57
720,2.89,39,86,36,56
647,0.87,63,124,59,49
465,2.36,33,180,79,59
1236,2.09,39,88,76,65
647,0.97,62,143,69,62
697,0.93,47,111,34,40
882,2.68,41,128,99,79
1900,1.55,52,142,87,69
607,2.14,54,144,73,70
398,1.76,66,107,100,59
1565,2.32,33,100,61,74
457,1.7,42,135,69,46
853,1.22,47,157,86,56
950,1.41,58,175,40,70
1368,2.65,59,180,69,70
1795,1.67,67,138,76,71
2178,1.03,57,119,31,55
1033,2.84,36,99,81,67
2250,2.49,53,172,78,86
391,0.64,70,104,88,51
1927,3.0,39,128,67,80
1515,2.24,66,86,45,70
1400,0.9,56,164,56,57
1604,1.09,50,135,57,50
1687,2.23,65,149,95,78
478,2.45,58,90,74,62
579,1.1,36,163,62,52
1342,1.14,42,121,89,64
1918,1.27,52,134,79,77
670,2.0,54,83,75,58
2100,0.93,70,85,64,59
2003,0.76,42,124,70,55
603,2.2,66,78,87,62
1648,2.45,59,77,84,75
1760,1.75,55,142,34,60
1493,1.41,41,103,34,53
2361,1.58,30,178,51,63
968,1.47,47,102,63,53
799,2.9,50,155,94,69
1714,2.42,53,163,88,78
1872,1.02,46,76,46,58
829,1.46,38,151,80,61
2306,1.86,69,90,78,73
1519,2.03,57,74,38,58
1054,1.67,44,140,44,58
1114,2.53,42,81,58,61
1026,2.42,57,128,82,72
1030,1.76,46,150,54,55
1127,2.64,38,127,57,57
1631,2.38,50,157,52,75
2346,2.45,59,106,32,63
1174,2.89,40,177,62,75
2478,1.17,59,152,100,84
2303,1.17,65,114,98,69
1977,2.72,54,149,46,72
907,2.43,36,94,96,64
2373,2.82,49,96,96,78
1777,0.66,64,120,63,54
934,2.07,39,111,37,50
1509,0.86,64,177,74,63
783,1.76,30,140,89,63
1374,0.89,43,179,85,64
2214,0.82,34,111,99,56
2352,0.53,69,129,51,71
888,2.08,67,141,62,65
1528,1.4,63,148,79,69
2273,0.76,53,127,100,67
2358,1.31,33,149,75,68
1248,0.92,56,141,81,56
2355,2.85,34,169,95,80
2379,1.3,42,165,50,65
2307,1.33,69,150,53,78
2041,2.6,50,169,77,85
686,2.12,66,91,42,61
1551,2.28,61,165,93,78
2090,2.09,67,127,34,65
1798,2.87,60,80,47,66
506,1.02,61,178,66,61
2118,2.97,44,75,83,81
2080,2.58,59,91,61,71
1092,1.97,36,147,57,53
2024,2.16,67,161,74,86
1305,2.12,60,172,57,77
1241,0.65,55,81,94,57
1465,1.05,65,96,99,72
1977,2.9,55,70,71,64
748,1.84,31,133,62,50
891,1.45,38,143,45,52
381,2.41,34,166,42,51
2482,1.81,56,149,50,78
1706,0.53,41,108,88,50
1780,2.34,64,129,76,83
1379,2.33,58,139,68,67
718,0.91,45,123,72,58
387,2.89,48,94,56,54
514,1.06,56,89,66,36
2058,1.64,47,105,32,58
1820,0.79,70,92,36,56
2017,2.01,42,149,87,70
1801,1.44,59,70,49,64
608,1.38,55,163,94,71
530,2.57,35,96,43,51
454,0.52,32,121,78,45
1498,2.49,52,71,66,65
414,1.93,41,90,35,48
1713,2.97,70,78,35,73
610,1.97,70,180,57,59
1292,0.64,44,157,42,59
1341,0.63,30,117,42,49
311,2.71,37,174,39,54
1727,2.6,60,108,68,81
2313,1.36,40,111,52,70
1029,2.05,46,140,66,55
1601,1.72,56,163,37,68
1676,2.92,60,114,89,85
2336,2.87,56,71,34,71
840,2.96,43,145,56,73
376,2.67,52,146,48,63
323,2.77,34,136,72,64
1338,1.04,59,112,72,49
975,2.58,63,173,64,71
471,2.27,48,176,84,75
2192,2.91,60,87,90,78
788,1.93,45,108,76,58
1785,0.71,56,177,85,63
1056,1.99,55,75,47,51
454,2.22,68,111,94,69
556,1.05,58,121,82,54
2079,1.49,68,96,40,53
973,2.0,58,148,30,55
2415,1.44,60,84,37,67
972,1.44,31,88,48,51
1772,0.83,35,131,84,60
558,2.85,38,133,45,61
606,2.38,44,171,95,68
1418,0.5,49,120,41,54
545,2.41,31,116,91,60
1958,2.35,32,126,87,67
486,0.52,59,89,50,32
2097,1.42,37,89,66,50
1224,2.02,69,151,34,61
1084,1.63,50,133,99,75
1895,2.44,68,167,61,94
1660,1.56,42,172,96,78
640,0.88,69,170,39,45
862,2.94,70,168,98,79
950,1.11,66,107,91,55
1493,2.29,61,107,66,67
368,0.86,43,134,76,45
1883,1.32,30,145,78,67
2404,1.61,56,74,53,62
1600,0.98,53,133,55,62
1422,1.62,51,96,84,66
1215,0.89,43,172,36,59
760,1.9,37,89,70,50
1143,2.16,56,129,31,64
873,0.66,32,109,59,39
418,2.68,62,152,49,65
945,0.96,50,171,85,58
1778,1.06,61,148,53,64
2373,2.15,69,75,41,74
1813,1.67,70,142,44,73
2331,1.75,70,105,77,77
1331,0.82,61,156,90,65
1268,2.51,53,143,100,78
2310,2.04,40,134,57,77
1839,0.84,66,80,32,46
2496,1.43,50,118,45,67
1811,2.53,47,153,65,81
1348,1.92,40,97,33,52
954,0.77,56,91,38,48
2254,1.43,67,153,41,80
854,1.11,30,116,73,49
724,1.79,58,171,95,69
592,2.61,50,149,48,64
1508,1.59,58,135,42,63
730,1.58,38,94,84,61
616,2.76,36,160,94,78
697,1.94,67,136,99,72
1647,1.92,60,156,32,55
1888,1.15,56,101,54,51
895,2.02,61,86,81,67
2423,1.94,34,109,45,60
2243,1.49,62,153,72,80
1215,2.98,44,99,85,76
1555,2.7,34,128,97,74
1275,2.37,49,97,37,54
1375,1.84,67,116,73,67
1544,1.66,66,178,67,74
1751,0.96,46,92,52,45
1466,1.26,33,152,35,57
2328,2.43,50,126,72,81
662,1.63,63,158,73,65
533,2.71,69,157,52,70
2031,0.87,34,70,45,54
326,1.77,33,161,38,46
1794,2.12,51,98,38,59
392,1.79,43,177,87,64
608,2.72,33,119,94,63
351,2.97,37,133,88,67
618,0.79,32,168,52,39
2292,0.82,58,150,98,71
480,0.83,55,144,48,47
1892,2.2,59,106,64,66
946,1.43,41,130,84,65
2261,2.33,44,76,69,71
1583,1.51,70,159,43,65
2324,2.07,31,156,42,65
635,2.42,30,133,82,55
1876,1.87,57,87,68,62
1825,1.85,69,98,94,74
1289,0.72,64,172,85,65
1578,1.53,63,167,69,67
813,1.86,33,129,75,66
2329,1.65,47,171,36,74
541,2.75,41,123,74,62
2496,2.77,50,141,51,82
2033,2.55,39,90,36,69
967,1.44,50,90,81,58
893,2.29,69,127,97,73
2478,1.49,54,118,99,67
555,1.08,46,105,96,53
1802,1.36,35,86,32,45
860,0.68,43,149,87,52
2410,1.33,66,122,96,75
1634,1.65,69,84,83,66
706,2.89,69,148,38,66
2160,1.28,47,109,83,60
2362,2.76,59,150,80,78
2010,1.07,38,120,45,59
558,0.98,43,134,41,53
1022,1.8,46,82,49,52
1582,2.18,63,107,82,67
913,0.61,51,143,60,56
1994,1.05,61,166,50,76
2278,1.64,41,95,32,63
1112,1.33,45,145,50,62
2086,2.28,51,152,57,69
630,1.78,67,84,34,47
1516,0.9,68,74,100,68
1844,2.74,31,71,98,65
1697,1.23,37,147,76,60
686,2.33,30,162,49,60
1818,2.45,70,174,67,85
2117,2.91,69,134,66,82
2117,1.75,70,146,87,80
2114,2.04,34,129,46,65
1815,1.34,65,165,71,71
1540,2.2,46,167,61,68
619,1.66,70,125,91,65
698,1.59,59,147,50,55
2214,2.64,44,107,62,77
404,0.63,49,126,96,53
995,2.7,65,171,35,70
629,2.63,31,120,95,64
959,1.77,33,110,61,59
1120,1.73,53,148,93,67
2272,1.4,31,172,55,70
2093,2.99,31,139,91,87
761,0.78,30,162,34,46
1907,1.98,42,170,40,59
1975,2.2,35,152,78,72
2374,2.84,51,121,91,80
570,2.45,46,70,89,54
684,2.11,51,154,31,62
359,0.79,35,172,88,55
1430,1.43,32,87,54,37
519,0.85,35,96,97,48
1764,2.7,46,161,71,75
2206,2.37,64,141,100,91
1895,2.39,66,164,84,80
395,2.13,64,145,67,65
1288,1.77,52,111,72,64
1412,0.87,37,75,99,50
2245,1.32,36,159,82,65
1267,0.84,39,149,50,62
545,2.31,55,163,49,65
2458,0.9,39,152,48,62
533,2.26,48,151,62,68
1451,2.23,52,93,92,78
1560,1.65,60,114,97,78
1102,0.84,62,153,89,57
1717,1.29,31,140,48,56
954,1.3,57,76,57,49
410,2.25,61,85,51,64
389,0.78,62,127,80,56
1062,2.57,38,126,92,63
1603,2.4,58,111,91,66
1656,0.97,44,180,58,70
